letter,work_title,key_original,tonality,genre_categories,category,sub_category,instrumentation,instrumentation_cn,voice_types,language,imslp_id,file_description,section,copyright,publisher,eligible,status,error,skip_reason,local_filename,source_url,handler_url
M,Le marchand de Venise,,,"Operas; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",歌剧总谱,歌剧,"vocal soloists, mixed chorus, orchestra",独唱、混声合唱、管弦乐队,独唱、混声合唱、管弦乐队,法语,958169,Complete Score,tabScore1,Public Domain - Non-PD US,"Paris: Heugel, 1935.",False,pending,,IMSLP 标记为 Non-PD US,歌剧总谱/7c715e52-d158-4a5d-9b7e-ea3ab8b3721a.pdf,"https://imslp.org/wiki/Le_marchand_de_Venise_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/958169/hfpb
M,Le marchand de Venise,,,"Operas; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",器乐分谱,歌剧,"vocal soloists, mixed chorus, orchestra",独唱、混声合唱、管弦乐队,器乐分谱,法语,958170,Complete Score,tabScore2,Public Domain - Non-PD US,"Paris: Heugel, 1935. Plate H. & Cie 30898.",False,pending,,IMSLP 标记为 Non-PD US,器乐分谱/c4ceb728-279c-42bb-8f83-882769196e91.pdf,"https://imslp.org/wiki/Le_marchand_de_Venise_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/958170/hfpb
M,Méduse,,,"Incidental music; Theatrical Works; For narrator, voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring a narrator; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",管弦乐/交响曲,戏剧配乐,"soli,speaker, choir, orchestra",独唱、朗诵、合唱、管弦乐队,独唱、朗诵、合唱、管弦乐队,法语,104874,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie, 1911. Plate H. 25,364.",True,downloaded,,,管弦乐/交响曲/171a9ab9-f8fa-4155-95fa-4608c783e047.pdf,"https://imslp.org/wiki/M%C3%A9duse_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/104874/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",歌剧总谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,声乐、管弦乐队,法语,877353,Complete Score,tabScore1,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29318.",True,downloaded,,,歌剧总谱/3a22e66e-9f7f-4527-9437-64d63397033f.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877353/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,长笛分谱,法语,877354,Flute 1/2,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/f39a48dc-d80c-4bca-8b56-dd83ac9be0a6.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877354/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,双簧管分谱,法语,877355,Oboe,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/fc78b36f-0cb4-46e6-9f6a-e70112269c2c.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877355/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,单簧管分谱,法语,877356,Clarinet (A),tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/275a0d9d-4f5c-430e-8fae-5fc8c012d4bb.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877356/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,巴松分谱,法语,877357,Bassoon,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/947e9b42-9ad6-4758-b2fd-81ba1b5bc975.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877357/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,圆号分谱,法语,877358,Horn 1/2 (F),tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/b8c7d210-dd4b-44f6-b2ad-99c887b535f9.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877358/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,小号分谱,法语,877359,Trumpet,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/c5db7347-0a5a-461b-850a-3293f59701ee.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877359/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,打击乐分谱,法语,877360,Percussion,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/04547273-5791-4013-b166-bfb703ac59d0.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877360/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,钢琴分谱,法语,877361,Piano,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/0f0546e6-d0d4-435e-ae8f-a07eab7fe01f.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877361/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,羽管键琴分谱,法语,877362,Harpsichord,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/b96fe657-7443-40cc-bc70-9382b5a657fb.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877362/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,第一小提琴分谱,法语,877363,Violins I,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/535098a6-e0db-45ae-b177-1c69a944bdf4.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877363/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,第二小提琴分谱,法语,877364,Violins II,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/4b5ad26f-447c-427e-9cfb-c6cceed3a86c.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877364/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,中提琴分谱,法语,877365,Violas,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/cfd4bbfc-ffa2-4e56-8bba-af9124c4c45f.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877365/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,大提琴分谱,法语,877366,Cellos,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/cae0f120-c822-47d3-a57a-8f4074681d4c.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877366/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",器乐分谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,低音提琴分谱,法语,877367,Double Basses,tabScore2,Public Domain - Non-PD EU,"Paris: Heugel, n.d.[1926]. Plate H. 29310.",True,downloaded,,,器乐分谱/974488cd-4af9-4ce7-862c-f73f8a608125.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877367/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",歌剧总谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,声乐谱,法语,743282,Complete Score,tabScore3,Public Domain - Non-PD EU,"Holograph manuscript, 1925.",True,downloaded,,,歌剧总谱/8cf879c7-70ba-4667-b53e-b5784f866f9d.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/743282/hfpb
M,Mozart,,,"Operettas; Theatrical Works; Operas; Musicals; For voices, orchestra; Scores featuring the voice; Scores featuring the orchestra; For voices with orchestra; French language",歌剧总谱,轻歌剧,"voices, orchestra",声乐、管弦乐队,声乐谱,法语,90952,Complete Score,tabScore3,Public Domain - Non-PD EU,"Paris: Heugel & Cie, 1926. Plate H. & Cie 29,265.",True,downloaded,,,歌剧总谱/6a906642-792d-4830-acc3-80dc7d07fa5b.pdf,"https://imslp.org/wiki/Mozart_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/90952/hfpb
N,Naguère au temps des églantines,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",艺术歌曲,,"Voice, Piano",声乐、钢琴,声乐、钢琴,法语,22350,Complete Score,tabScore1,Public Domain,Supplément n°2765 - L'Illustration - 22 février 1896,True,downloaded,,,艺术歌曲/0b9a8586-0c8d-4113-b87c-006d50857057.pdf,"https://imslp.org/wiki/Nagu%C3%A8re_au_temps_des_%C3%A9glantines_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22350/hfpb
N,Nausicaa,,,"Operas comiques; Theatrical Works; Operas; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",歌剧总谱,喜歌剧,"Soloists, chorus, and orchestra",独唱、合唱、管弦乐队,独唱、合唱、管弦乐队,法语,280773,Complete Score (mono - high resoution),tabScore1,Public Domain - Non-PD EU,"Paris: Heugel & Cie, 1919. Plate H. & Cie 26550.",True,downloaded,,,歌剧总谱/9fbd64c5-d0e1-4443-9c8e-7277da48faa6.pdf,"https://imslp.org/wiki/Nausicaa_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/280773/hfpb
N,Nausicaa,,,"Operas comiques; Theatrical Works; Operas; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",歌剧总谱,喜歌剧,"Soloists, chorus, and orchestra",独唱、合唱、管弦乐队,独唱、合唱、管弦乐队,法语,282963,Complete Score (color),tabScore1,Public Domain - Non-PD EU,"Paris: Heugel & Cie, 1919. Plate H. & Cie 26550.",True,downloaded,,,歌剧总谱/4cd6d53a-a722-451c-af4a-fa6581b97fa7.pdf,"https://imslp.org/wiki/Nausicaa_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/282963/hfpb
N,Nausicaa,,,"Operas comiques; Theatrical Works; Operas; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",歌剧总谱,喜歌剧,"Soloists, chorus, and orchestra",独唱、合唱、管弦乐队,独唱、合唱、管弦乐队,法语,282964,Complete Score (mono),tabScore1,Public Domain - Non-PD EU,"Paris: Heugel & Cie, 1919. Plate H. & Cie 26550.",True,downloaded,,,歌剧总谱/a431d391-aff5-4198-91fb-fe91de01eea1.pdf,"https://imslp.org/wiki/Nausicaa_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/282964/hfpb
N,Noctem quietam,G major,G大调,"Motets; Sacred songs; Religious works; Songs; For voice, mixed chorus, piano; For voices and chorus with keyboard; Scores featuring the voice; Scores featuring the tenor voice; Scores featuring mixed chorus; Scores featuring the piano; For voice, mixed chorus, organ; Scores featuring the organ; Latin language",宗教声乐作品总谱,经文歌,"tenor solo, mixed chorus, piano or organ",男高音独奏、混声合唱、钢琴或管风琴,男高音独奏、混声合唱、钢琴或管风琴,拉丁语,821594,Complete Score,tabScore1,Public Domain,"Paris: Heugel, 1925. Plate H. 29,130.",True,downloaded,,,宗教声乐作品总谱/c16ba646-e1e1-4dbd-80b4-58e603ccfd3d.pdf,"https://imslp.org/wiki/Noctem_quietam_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/821594/hfpb
N,"Nocturne, musique de scène",,,"Nocturnes; For voice, orchestra; For voices with orchestra; Scores featuring the voice; Scores featuring the tenor voice; Scores featuring the orchestra; French language; For voice, piano (arr); For voices with keyboard (arr); Scores featuring the voice (arr); Scores featuring the tenor voice (arr); Scores featuring the piano (arr)",管弦乐/交响曲,夜曲,Tenor & Orchestra,男高音、管弦乐队,男高音、管弦乐队,法语,824518,Complete Score,tabArrTrans,Public Domain,"Paris: Félix Juven, 1905.",True,downloaded,,,管弦乐/交响曲/6ed02fa2-5e42-42bc-a2ce-bbfda56afb94.pdf,"https://imslp.org/wiki/Nocturne,_musique_de_sc%C3%A8ne_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/824518/hfpb
N,Nocturne,,,"Nocturnes; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",器乐独奏,夜曲,"Voice, Piano",声乐、钢琴,声乐、钢琴,法语,90047,Complete Score,tabScore1,Public Domain,"Paris: Heugel, n.d. (1896). Plate 8315",True,downloaded,,,器乐独奏/43d8338f-3663-45eb-8a8a-e1b81f2954f1.pdf,"https://imslp.org/wiki/Nocturne_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/90047/hfpb
N,La nuit,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",艺术歌曲,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,90043,Complete Score,tabScore1,Public Domain,"Paris: Heugel, n.d. (1891). Plate 8315",True,downloaded,,,艺术歌曲/ab0bc389-f904-4bfb-9d8b-e7f154d49bef.pdf,"https://imslp.org/wiki/La_nuit_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/90043/hfpb
O,Ô fons Bandusiae! for Soprano and Female Chorus,,,"Odes; For voice, female chorus, piano; For voices and chorus with keyboard; Scores featuring the voice; Scores featuring the soprano voice; Scores featuring female chorus; Scores featuring the piano; Latin language",合唱作品,,"soprano, female chorus (SA), piano",女高音、女声二部合唱（SA）、钢琴,女高音、女声二部合唱（SA）、钢琴,拉丁语,22353,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie., n.d. (ca 1900) Plate H. & Cie. 21089",True,downloaded,,,合唱作品/a0481a45-01c9-4b4d-a6a2-90210ee77190.pdf,"https://imslp.org/wiki/%C3%94_fons_Bandusiae!_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22353/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",歌剧总谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,独唱、合唱、管弦乐队,法语,877370,Complete Score,tabScore1,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, n.d.[1933].",False,pending,,IMSLP 标记为 Non-PD US,歌剧总谱/68931bc9-f1b8-40b6-bb52-5f371db045ae.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/877370/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",器乐分谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,长笛分谱,法语,984372,Flute,tabScore2,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, n.d.[1933]. Plate E. A. S. 9941.",False,pending,,IMSLP 标记为 Non-PD US,器乐分谱/0e128e3e-b5f6-48f5-ae60-6734715be319.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/984372/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",器乐分谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,单簧管分谱,法语,984373,Clarinet 1/2 (also Saxophone 1/2),tabScore2,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, n.d.[1933]. Plate E. A. S. 9941.",False,pending,,IMSLP 标记为 Non-PD US,器乐分谱/4d3aad24-b050-4174-84e0-9bdde276cbe6.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/984373/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",器乐分谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,巴松分谱,法语,984374,Bassoon,tabScore2,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, n.d.[1933]. Plate E. A. S. 9941.",False,pending,,IMSLP 标记为 Non-PD US,器乐分谱/b36f54b4-eb23-42fa-88aa-7036617204e4.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/984374/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",器乐分谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,打击乐分谱,法语,984375,Percussion,tabScore2,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, n.d.[1933]. Plate E. A. S. 9941.",False,pending,,IMSLP 标记为 Non-PD US,器乐分谱/1e183f08-e238-4787-8e8f-94dfabd9dac9.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/984375/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",器乐分谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,钢琴分谱,法语,984376,Piano,tabScore2,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, n.d.[1933]. Plate E. A. S. 9941.",False,pending,,IMSLP 标记为 Non-PD US,器乐分谱/6386a823-7dcd-4fea-b771-0c74c4d5cdb1.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/984376/hfpb
O,O mon bel inconnu,,,"Musicals; Theatrical Works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language",歌剧总谱,音乐剧,"soloists, chorus, and orchestra",独唱、合唱、管弦乐队,声乐谱,法语,104008,Complete Score,tabScore3,"Public Domain - Non-PD US, Non-PD EU","Paris: Salabert, 1933. Plate E. A. S. 9019.",False,pending,,IMSLP 标记为 Non-PD US,歌剧总谱/e18de3f7-f731-4df7-9263-2c56d0353f2f.pdf,"https://imslp.org/wiki/%C3%94_mon_bel_inconnu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/104008/hfpb
O,O salutaris,,,"Sacred songs; Religious works; Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the tenor voice; Scores featuring the piano; For voice, organ; Scores featuring the organ; Latin language",宗教声乐作品,宗教歌曲,Tenor and Piano/Organ,男高音、钢琴/管风琴,男高音、钢琴/管风琴,拉丁语,39296,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie., n.d. (ca. 1900). Plate H. & Cie. 20,643.",True,downloaded,,,宗教声乐作品/cf7a0db2-2255-4cdd-8a43-7951a23607b9.pdf,"https://imslp.org/wiki/O_salutaris_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/39296/hfpb
O,L'obscurité for Chorus,F-sharp major,升F大调,Secular choruses; Choruses; For mixed chorus; Scores featuring mixed chorus; For unaccompanied chorus; French language,合唱作品,,mixed chorus (SATB),混声四部合唱（SATB）,混声四部合唱（SATB）,法语,22352,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie., n.d.(ca 1905). Plate H. & Cie. 21.984.",True,downloaded,,,合唱作品/d847fb05-44ff-476c-8633-24a3f677b032.pdf,"https://imslp.org/wiki/L%27obscurit%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22352/hfpb
O,L’obstacle,,,"Incidental music; Theatrical Works; For voice, male chorus, piano; For voices and chorus with keyboard; Scores featuring the voice; Scores featuring the tenor voice; Scores featuring male chorus; Scores featuring the piano; French language",合唱作品,戏剧配乐,"tenor, male chorus (TB), piano",男高音、男声二部合唱（TB）、钢琴,男高音、男声二部合唱（TB）、钢琴,法语,22349,Complete Score,tabScore1,Public Domain,"Paris: Heugel, n.d.[1892]. Plate H. & Cie. 7394.",True,downloaded,,,合唱作品/758bb2ff-02cc-4068-bafb-947b61b6cb76.pdf,"https://imslp.org/wiki/L%27obstacle_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22349/hfpb
O,Offrande,,,"For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",器乐独奏,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,86339,Complete Score,tabScore1,Public Domain,"Paris: Heugel, n.d.(ca.1896). Plate 8315.",True,downloaded,,,器乐独奏/bc122e23-a4d9-4cb6-9219-27f5ede38785.pdf,"https://imslp.org/wiki/Offrande_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/86339/hfpb
O,Offrande,,,"For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",器乐独奏,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,618696,Complete Score,tabScore1,Public Domain,"Album Musica, No.74Paris: Pierre Lafitte, 1908.",True,downloaded,,,器乐独奏/36375e11-b695-4d23-9c94-ada08c699675.pdf,"https://imslp.org/wiki/Offrande_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/618696/hfpb
P,La pastorale de Noël,,,"Sacred oratorios; Oratorios; Religious works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language; Latin language; For 3 trumpets, 2 trombones, tuba (arr); Scores featuring the trumpet (arr); Scores featuring the trombone (arr); Scores featuring the tuba (arr); For 6 players (arr)",宗教声乐作品总谱,宗教清唱剧,"voices, mixed chorus (SATB), orchestra",声乐、混声合唱（SATB）、管弦乐队,声乐、混声合唱（SATB）、管弦乐队,法语/拉丁语,857190,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, n.d.(1901). Plate H. & Cie. 20877.",True,downloaded,,,宗教声乐作品总谱/6c1e1c0d-f2e4-4583-b224-9ca832617bbd.pdf,"https://imslp.org/wiki/La_pastorale_de_No%C3%ABl_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/857190/hfpb
P,La pastorale de Noël,,,"Sacred oratorios; Oratorios; Religious works; For voices, mixed chorus, orchestra; Scores featuring the voice; Scores featuring mixed chorus; Scores featuring the orchestra; For voices and chorus with orchestra; French language; Latin language; For 3 trumpets, 2 trombones, tuba (arr); Scores featuring the trumpet (arr); Scores featuring the trombone (arr); Scores featuring the tuba (arr); For 6 players (arr)",宗教声乐作品总谱,宗教清唱剧,"voices, mixed chorus (SATB), orchestra",声乐、混声合唱（SATB）、管弦乐队,声乐、混声合唱（SATB）、管弦乐队,法语/拉丁语,70988,Complete Score,tabScore1,Public Domain,"Paris: Heugel, n.d.(1901). Plate H. & Cie. 20877.",True,downloaded,,,宗教声乐作品总谱/c2166992-ea41-4798-a734-32ef8f832066.pdf,"https://imslp.org/wiki/La_pastorale_de_No%C3%ABl_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/70988/hfpb
